V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51
1.130199951,1.039215504,1.185059904,0.913640479,0.977887575,0.815415044,0.743540044,0.632589834,0.586641624,1.023391694,0.301558706,0.633642294,0.150451009,-0.315678023,-0.492657799,-0.337515669,-0.828131539,-0.863623254,-0.857329674,-1.098421204,-0.981261506,-0.948153488,-0.919778555,-0.781229744,-0.903196205,-0.887569628,-0.47406494,-0.567026439,0.102819879,-0.018674268,0.271456825,0.016563229,0.597189301,0.656440146,1.092487655,0.82452724,1.084255701,1.219246245,1.233587119,0.899633089,0.781792953,0.850894389,0.41130054,0.245198887,0.049096803,-0.109709955,-0.314431554,-0.277264431,-0.279959559,-0.733751957,3
0.997730565,0.666119885,0.549354473,0.894160327,1.146903216,1.006535326,0.806415888,1.082330089,0.957007188,0.803205542,0.405208247,0.251356117,0.235954216,-0.242269753,-0.668369077,-0.599565765,-0.817246803,-0.685097571,-0.735460731,-1.138269281,-1.112716172,-1.021238382,-1.261123299,-0.532426628,-0.756860486,-0.40580163,-0.30735697,-0.470165617,-0.379331196,-0.042706449,0.040697488,0.727602337,0.411979659,0.692984609,0.447972963,0.76141151,1.102056978,1.282778228,0.652606501,0.936855461,0.698385765,0.95130816,0.426699538,0.459990655,0.13417519,0.217999729,-0.498650012,-0.742919332,-0.624735037,-0.758468407,3
0.512009259,0.469817467,1.158020483,1.153916561,1.212214636,0.93958898,1.174837821,0.967016558,0.719548792,0.471825408,0.650308183,0.537708336,-0.108514569,-0.018758152,-0.230982554,-0.36119986,-0.49875315,-1.137826442,-0.709637625,-1.422951362,-0.899018357,-1.120338813,-1.0153691,-0.855219499,-0.995181138,-0.643126438,-0.387890666,-0.55388801,0.255356791,0.013385755,0.360174638,0.2405461,0.339250204,0.075131077,0.893128358,0.606337343,1.292880842,0.921835452,0.910363744,1.073065537,0.495098306,0.503470985,0.706195365,0.767115085,-0.018483545,-0.188156383,-0.109761684,-0.687573064,-0.309561496,-0.505123635,3
0.788180998,0.671207572,0.691822427,0.813535035,0.931829528,0.922556574,0.868690279,0.987539963,1.035199913,0.463537453,0.5437378,0.164844359,-0.040982497,-0.108588018,-0.147055271,-0.577849433,-0.46941624,-0.969947222,-1.168625069,-0.85547815,-0.918394298,-0.851465168,-1.050694898,-0.732741796,-0.857744147,-1.391203461,-0.658786863,-0.444753134,-0.083376022,-0.354752382,-0.161448705,0.316914154,0.548291591,0.648615722,0.517293055,1.24087711,1.00820786,0.802963536,1.000982991,1.019482079,0.399081456,0.471361534,0.602274928,0.610618612,0.307297677,0.264403711,-0.172785874,-0.709285498,-0.66500037,-0.593371174,3
0.915351262,0.621968471,0.920828768,0.822343057,0.708839911,0.87776176,0.948666381,0.787705698,0.978128225,0.525269133,0.300090055,0.527929781,0.032380875,-0.110900093,-0.186046566,-0.446037615,-0.566320065,-0.879851948,-0.771635714,-0.832449446,-0.886491359,-0.739833446,-0.759351681,-0.755658055,-0.665784097,-0.567543962,-0.87222371,0.154549859,-0.08700324,-0.047862742,0.313520695,0.340433709,0.821980803,0.899359629,0.991276403,1.126956531,0.986690815,1.021699807,0.530411931,1.084455422,0.626882015,0.466911764,0.415027932,0.080350095,-0.042061717,0.071741723,-0.32995194,-0.236622437,-0.491825907,-0.174674915,3
0.947190544,0.789841567,1.17674584,0.546768244,0.605890464,1.01488025,0.932744585,0.68337438,0.475815712,0.663805055,0.162198576,0.648903572,0.164052372,-0.033953704,-0.437873066,-0.363904739,-0.722433249,-0.926645203,-1.084174435,-1.097041773,-0.724314707,-1.252821582,-1.068422754,-1.102622617,-0.620194598,-0.645503525,-0.588243157,-0.246727512,-0.285907354,-0.025308547,0.570897184,0.311583456,0.556018052,0.499312393,0.940454093,1.045160673,1.030898289,1.080202393,0.731337198,1.136930824,0.447066312,0.52549904,0.621003417,0.86683614,0.034467238,-0.173970552,-0.185464233,-0.092301046,-0.401499361,-0.69804524,3
0.656306432,0.860715994,0.780577993,0.919255046,0.787118133,1.393690267,0.889959055,0.754012882,0.507199634,0.679937843,0.627814454,0.248200438,-0.223710863,0.207375072,-0.212693435,-0.481871279,-0.788789107,-0.440593701,-0.965491299,-1.15064829,-1.139052804,-1.164224578,-0.885342498,-0.929004667,-0.926720592,-0.582631004,-0.368288223,-0.168136231,-0.122771296,0.190740304,0.370700529,0.23357706,0.503469283,0.858611189,1.150846664,1.098048495,1.374405796,1.383302988,1.000118662,1.013305572,1.152555255,0.686319351,1.007663955,-0.018319056,0.364810039,0.060984665,-0.093296074,-0.207887167,-0.56152296,-0.603234537,3
0.825891416,0.806053594,0.828599735,1.124777223,1.199819928,0.92541479,1.01785616,0.849380696,0.932576786,0.413076921,0.247298563,0.097562995,0.144704404,-0.022793914,-0.022603987,-0.665996876,-0.688362516,-1.147606715,-1.227414634,-0.974151,-1.45994578,-1.240399551,-1.264351728,-0.842450733,-0.599395733,-0.599826794,-0.421755361,-0.275980307,-0.199504038,0.147371337,0.179667079,0.343644776,0.589261044,0.811143628,0.602320628,1.100090881,0.619864534,0.758519375,1.214826824,0.846653802,0.521175132,0.792969859,0.616937833,0.273477414,0.482302379,0.031102938,-0.296263459,-0.121712166,-0.354963896,-0.431388384,3
0.643556698,0.917972111,0.658789211,1.069396485,0.74581397,0.733029295,0.76129433,0.809085524,0.683352801,0.64701264,0.183659033,0.077845614,0.021495532,-0.214480029,-0.479820877,-0.279029551,-0.857048694,-0.715787585,-1.009402132,-0.841291842,-1.045924598,-0.683790732,-1.005593702,-0.773167453,-0.552918971,-0.356783425,-0.321228833,-0.345250814,0.035289609,-0.121616721,0.353586717,0.561587567,0.691781116,1.023008171,0.701524764,0.69194761,1.032753487,0.743910283,1.121742557,1.047740177,0.813633884,0.779340834,0.652476873,0.614900423,-0.103557496,-0.057729435,-0.395357332,-0.417845116,-0.479983958,-0.968380845,3
0.803765877,0.856885125,1.07203826,0.894657896,1.162899191,0.454838908,1.467938093,0.78501603,0.36048328,0.315326486,0.562215357,0.089817846,-0.001907372,0.040957305,-0.196732168,-0.282122365,-0.639563033,-0.884331305,-0.744000608,-0.721777885,-1.119342061,-0.912452003,-0.692218213,-0.750433587,-0.46160022,-0.69696552,-0.344338376,-0.288078302,-0.100756521,0.536944483,0.175587805,0.497238909,0.761742676,0.930199104,0.992571645,0.817710682,0.919536089,0.882082013,0.723086016,0.929579257,0.620265897,0.690844613,0.596543151,0.339440876,0.063264515,0.011712448,-0.099650919,0.008548884,-0.251195479,-0.602096913,3
0.809807087,0.847310948,0.531045476,0.912030535,1.133326035,1.114392749,0.724395849,0.849059539,0.582734337,0.909266823,0.62736631,0.138700973,-0.002956065,0.01044729,-0.568012717,-0.49632899,-1.00924926,-1.032598085,-0.882722551,-0.840338668,-0.817929526,-1.126394599,-0.700865803,-1.02610339,-1.069948422,-0.475212064,-0.423233072,-0.237965893,-0.246377602,-0.292222558,0.302839291,0.292097837,0.86497574,0.816399402,0.728211683,1.052364043,0.709908005,0.875720491,0.996285134,0.744596027,0.8994535,0.79292249,0.603293881,0.38229072,0.071531801,-0.200755729,-0.16506368,-0.632244712,-0.494618139,-0.593365962,3
0.849802617,0.654497106,0.906248263,1.312837632,1.068732524,0.933825384,1.029697213,0.91508071,0.812830881,0.665360372,0.212770533,0.107338231,0.050835089,-0.099896025,-0.032258513,-0.105935689,-0.429441652,-0.704037147,-1.02705475,-1.342442134,-1.13910635,-0.962694906,-1.1751458,-0.777796035,-0.500606136,-0.57685225,-0.395427439,-0.217873017,-0.361500244,0.085961839,-0.018853227,0.761597085,0.561945025,0.756152099,0.73052128,0.614761082,0.912104763,1.001098051,1.092431512,0.885179,0.62190913,0.591271977,0.533246742,0.69468423,0.174127601,-0.096077974,-0.277323758,-0.227230792,-0.387877019,-0.931209917,3
0.799290574,0.854247416,0.629597056,0.787254625,1.008043417,0.880502116,0.910166205,0.531115357,1.073777886,0.70456448,0.477788793,0.335610098,0.001648637,-0.044152986,-0.189647456,-0.614935237,-0.784656206,-0.831843721,-0.825492648,-1.052851421,-1.04831815,-1.048504233,-0.874024813,-1.183163547,-0.640149268,-0.773235046,-0.502929343,-0.077252058,0.107671824,0.017805301,0.057699691,0.379708983,0.650024974,1.08410216,0.871937865,0.817102515,1.205217157,1.115995371,1.049375849,0.985194136,0.820999519,0.805103175,0.549151073,0.577248853,-0.045625305,0.051987881,-0.242828525,-0.346044728,-0.397778028,-0.850129778,3
0.52809657,0.927290873,0.808760199,1.188166008,0.863443057,0.640447935,1.313803731,0.880629931,0.158099221,0.976473025,0.597826736,0.95278736,0.055863152,0.009956347,-0.510186576,-0.875798598,-1.115817905,-0.714690283,-0.707920419,-0.933485209,-0.921066665,-1.051220818,-1.175297689,-1.181844051,-0.782288672,-0.820554994,-0.185467927,-0.213237999,-0.30571145,0.177541978,-0.002725918,0.581357199,0.490147642,0.37722522,1.287975082,0.947397559,1.179854803,1.02207021,0.702806954,1.163156409,0.576872711,0.586947373,0.479022306,0.48704645,0.146172321,0.205401948,-0.251643638,-0.382734878,-0.988739328,-0.324148574,3
0.697739134,0.968309179,0.902629566,1.161671723,1.078353336,1.077554163,0.664515591,0.787401362,0.57566107,-0.032009217,0.406880534,0.38361051,0.467837116,0.01730917,-0.442408472,-0.552300941,-0.717283694,-0.726220637,-1.004341748,-1.108784521,-1.212425008,-0.826021903,-0.752048017,-0.400637876,-0.740235992,-0.624000929,-0.552658634,-0.703099959,-0.08339285,-0.041239825,0.209180087,0.539643808,0.509122299,0.639702512,0.802764241,0.639752334,1.210050308,0.777230556,1.059622481,0.752606352,1.034974918,0.653243924,0.566664428,0.415384691,0.124487316,0.068353854,-0.335366715,0.058641532,-0.336643884,-0.830924881,3
0.722010704,1.082657658,0.699859853,1.210238591,1.122847442,1.040613197,0.546715574,0.885150055,0.465357732,0.438083673,0.265216909,0.174095687,0.695024792,-0.037423444,0.082713649,-0.304808938,-0.938160602,-0.973267919,-0.846265006,-0.868325062,-1.086355047,-1.020390504,-1.106473081,-0.564720571,-0.456570127,-0.541443416,-0.370539257,-0.491162165,-0.294036524,-0.06048812,0.303366223,0.433036943,0.572922805,0.650487642,0.715949,1.011958048,0.52842799,0.934892427,1.181361972,1.136777236,0.529576356,0.727033685,0.562765033,0.394601037,0.175276232,0.225670791,0.302736762,-0.122332447,-0.960551434,-0.641387709,3
0.376687474,0.773780796,0.480279554,0.472389529,1.07690439,0.491481143,0.763230273,0.833428103,0.748242401,0.394277947,0.785145392,0.082089207,-0.016213194,-0.242259756,-0.049718431,-0.638504148,-0.640536581,-0.606324153,-0.836048007,-1.225879402,-0.99258205,-0.747136677,-1.538377216,-0.791121907,-0.87690523,-0.655872328,-0.728554053,-0.213355848,-0.2885899,0.00989504,0.404378377,0.523170836,0.617487598,0.822911394,1.103416067,0.883823795,0.94721731,0.735075875,1.06801413,0.803931428,0.658031038,0.373523233,0.557531323,0.412613803,0.302698409,-0.25403539,-0.117461538,-0.436571678,-0.58431088,-0.764337802,3
0.360722271,0.782303151,0.889510075,0.907865446,0.968679563,1.137004685,0.76063162,1.05386807,0.43382217,0.136402888,0.776218057,0.075571559,-0.12091139,-0.265062936,-0.580816673,-0.347701096,-0.642460064,-1.067478086,-0.800798047,-0.626468489,-0.895003708,-0.929370368,-0.916706274,-0.877440906,-0.785108386,-0.703897706,-0.754279712,-0.158728503,-0.029404886,-0.02191953,0.220921893,0.201959059,0.551360579,0.795243295,0.497385584,0.986964142,1.062685842,1.050681193,1.226448316,0.472874827,1.082330156,0.381986152,0.34411253,0.139338044,-0.178421151,0.462284452,-0.276736837,-0.30883045,-0.51281628,-0.635411647,3
0.81132672,0.736068466,1.258037287,0.912763934,0.99321197,1.093104452,1.006050122,1.079448228,0.649159479,0.562868777,-0.055810019,-0.23858627,0.101210846,-0.108534309,-0.190871647,-0.221362446,-0.507460056,-1.164012096,-1.101773655,-0.988932903,-0.690501575,-1.195093841,-0.590969168,-0.899489882,-0.447352961,-0.5351469,-0.16150546,-0.360848817,0.012083101,0.206105217,0.754367358,0.295551886,0.70883874,0.870192252,0.744361476,1.032533101,0.999096224,0.946769353,1.207400463,0.677451865,1.085262744,0.832631057,0.49446416,0.519261035,-0.010557323,0.217667921,0.126291004,-0.454848562,-0.665690549,-0.737076569,3
0.909678799,0.876765695,0.94992888,1.032239027,0.913933244,0.982893124,1.152896122,0.480651106,0.472035306,0.418576196,0.290123852,0.325434665,-0.157738141,-0.334835006,-0.426626086,-0.549006742,-0.459283074,-0.695016621,-0.935417957,-1.321605543,-1.350490377,-0.780725185,-0.940357687,-0.739663237,-0.891080356,-0.357478042,-0.788333447,-0.131929822,0.138969607,0.222893162,0.387351834,0.350087371,0.463677482,0.819105328,0.748466152,0.914649414,0.968389652,0.873656342,0.816968993,0.829309236,0.427943524,0.598007482,0.604864488,0.576826368,-0.104126862,-0.02348494,-0.138492054,-0.715413365,-0.79831988,-0.422870166,3
0.563364337,0.594816099,0.746035253,1.307029841,1.02021872,1.099516444,0.838725881,1.15529549,0.4378105,0.751476251,0.646794731,0.118932461,0.068412578,0.173819694,-0.591012012,-0.471265893,-0.672890016,-0.939075885,-0.977449578,-0.772276187,-1.261725478,-0.953594235,-1.22964956,-0.867580563,-0.989715173,-0.289606223,-0.428612307,-0.250917713,-0.130481092,0.113744843,0.08051932,0.055568765,0.218805385,0.312680838,0.56614401,1.009559109,0.829774747,0.878473366,1.051770022,0.897314934,0.853668455,0.623676531,0.727021929,0.408059666,-0.009139153,-0.216894008,-0.158523681,-0.255056133,-0.481961369,-0.714900574,3
1.000951413,0.58688802,1.127572056,1.028902891,0.995772603,1.209512592,1.00148802,0.716961062,0.386233731,0.754904913,0.355419838,0.011029087,0.0703856,-0.1583779,-0.288845547,-0.665766152,-0.623974016,-0.68448669,-0.91420825,-0.801022701,-0.918956995,-0.499393436,-0.925595632,-0.869711277,-0.871778046,-0.045144222,-0.687844973,-0.465429481,-0.196697434,-0.14616605,0.152326093,0.548355218,0.525768393,0.746864991,0.832935004,1.091786073,0.512002932,1.088336308,0.975915004,0.798901179,1.080875167,0.824804419,0.662382899,0.254995619,0.057094882,-0.237577403,-0.125854739,-0.297273302,-0.32705217,-0.718270605,3
0.448820707,1.270577642,1.464255683,1.263150696,0.701648947,1.00722808,0.893344172,0.71044826,1.04596603,0.470667555,0.564661835,0.504375387,0.176696133,-0.237154772,-0.149288608,-0.460030033,-0.664409893,-0.760902537,-1.15696416,-0.720379986,-1.228353135,-0.746408883,-0.932851306,-0.976886974,-0.660374575,-0.628954976,-0.282077014,-0.325462002,-0.090174533,0.217655614,0.199370778,0.67323022,0.456872896,0.852871346,0.931338358,1.006120844,0.836245119,1.602314912,0.805455081,1.021705247,0.767413212,0.689103546,0.530105574,0.326206341,0.2154477,-0.204271295,-0.246394392,-0.144680138,-0.578188739,-0.664268137,3
0.567390622,0.781539074,0.832194479,0.889158263,1.311057537,1.007048729,0.916805124,0.916766137,0.701841639,0.606846572,0.627873504,0.236606301,0.098338495,-0.546050757,-0.112736839,-0.61650403,-0.711430382,-0.986700257,-0.726593991,-0.54997429,-0.82796443,-0.977692332,-0.820989972,-0.470205177,-0.718365262,-0.656834851,-0.666021898,-0.13006561,-0.699304669,0.051947447,0.332737311,0.389413513,0.687103721,0.946628843,0.534699121,0.617828422,0.929465126,0.852267411,0.906839187,0.608148388,0.937431714,0.436861703,0.461319363,0.779250923,0.314553418,-0.345052497,-0.254334758,-0.291580791,-0.367732029,-0.466685244,3
0.573469555,0.566460876,0.73311989,0.928282102,1.193162426,1.104237135,0.84338484,0.765378688,0.932424557,0.536294068,0.328544339,-0.02838482,-0.090270203,-0.198050437,-0.106831346,-0.669747799,-0.682338245,-0.63728971,-1.001410384,-0.738390933,-1.010996416,-0.997638249,-1.352137086,-1.060998538,-0.83879335,-0.687370634,-0.387516526,-0.486560505,-0.360633421,0.170497331,0.135460721,0.386594573,0.236761921,0.64758596,0.833281011,1.508050704,0.881007187,0.931844026,1.087597562,0.905592333,0.977236294,0.757639135,0.313716463,0.529627831,0.197915374,0.002850906,-0.512420218,-0.48949999,-0.177838076,-0.934863979,3
0.218415981,0.605330245,0.904140883,0.527197716,1.163424445,1.064758711,1.015070506,0.889187483,0.813436721,0.767017661,0.722368758,0.123898702,0.247367262,-0.250844494,-0.802858301,-0.745273542,-0.719554943,-1.148244847,-0.561315365,-1.029498093,-1.172528821,-0.968800118,-1.101968914,-0.775280378,-0.499477317,-0.812067839,-0.33407863,-0.609514836,-0.316989128,-0.314513159,0.088410973,0.388841495,0.533249311,0.708419885,1.14283742,1.334904995,1.140808704,0.640451343,0.794250614,1.134895619,1.001510697,0.673196256,0.480143176,0.21476474,0.3481088,0.015839471,-0.176835609,-0.493308322,-0.729867729,-0.635125005,3
0.569256622,1.002456511,1.025106868,1.044739021,1.121782698,0.643516251,0.686182214,0.778214294,0.765349566,0.741897247,0.524081705,0.391843353,0.113308528,-0.207429742,-0.037057006,-0.309967117,-0.689322101,-0.780982628,-1.284718791,-1.001333406,-0.58647701,-0.950988287,-1.242566953,-0.911884449,-0.73852545,-1.050102558,-0.295233208,-0.405699834,-0.08402799,-0.00032476,0.320412337,0.441284927,0.405657775,0.667518607,0.855738505,1.11726706,0.763419318,1.110160436,1.110330376,0.990363019,1.293078353,0.736606185,0.573765612,0.437706012,-0.03048401,0.153475941,-0.329865961,-0.740204925,-0.336999412,-0.649956517,3
0.428866914,0.745712917,1.39205918,0.997621486,1.085543496,0.954306044,0.890169315,0.671364081,1.274149603,0.596026217,-0.013820777,0.242320873,0.138397933,-0.105038196,-0.316772821,-0.614100114,-0.762335049,-0.776644578,-1.116835824,-0.765624636,-0.747643496,-0.518149081,-0.612339079,-0.740962093,-0.901311816,-0.688043614,-0.650797712,-0.247140786,-0.145332329,-0.134150152,0.134591919,0.592668259,0.380347502,0.55807975,0.981352175,0.784597032,0.894645839,0.876570506,1.082480634,0.868197611,0.863693303,1.111523371,0.375066568,0.318279462,-0.143497109,0.078862317,-0.082030871,-0.369142857,-0.431077706,-0.774165514,3
0.710064782,0.862757527,0.58140638,1.361282744,0.446052211,0.998614229,0.968217984,0.699407492,0.895341871,0.393007217,0.549909489,0.478545572,0.374865057,-0.442457715,-0.137693135,-0.135153503,-0.664560635,-0.608338822,-0.861559818,-1.21606863,-1.029643203,-0.922839071,-0.847270858,-0.837703666,-0.791509398,-0.430539136,-0.596805253,-0.060533705,-0.138316399,0.279359941,0.323559935,0.661109779,0.535378531,0.390425253,0.842048572,0.746374932,0.428271321,0.853081037,1.022593943,0.535999435,0.982634547,0.649031631,0.267122245,0.376218484,-0.016461536,0.005653919,-0.386674682,-0.326548139,-0.257216929,-0.424731034,3
0.71688517,0.554872984,0.59006735,1.257902381,1.218087043,0.989001697,1.061888802,0.846059626,0.575031844,0.361292528,0.478749969,0.196616003,-0.021598931,-0.186013563,-0.254884597,-0.389344226,-0.860463209,-1.007685039,-0.9111091,-0.790134887,-1.320794913,-0.736968375,-1.210824808,-0.404187106,-0.68717111,-1.180297198,-0.265916211,-0.164630356,-0.441613129,0.355419708,0.343944247,0.548886003,0.650423029,0.803240347,0.772072768,1.132199859,1.277872356,0.703828917,1.079640063,1.076202561,0.687523333,0.558083977,0.538713439,0.513062205,0.466381646,-0.05628993,-0.363999286,-0.248572229,-0.372535644,-0.348967319,3
0.746525881,0.963444538,0.922406064,0.668257661,1.263523118,0.959311979,0.896711794,0.701228064,0.86644943,0.507683433,0.476588815,0.483962846,0.195074775,-0.014983748,-0.164953865,-0.665981891,-0.539761652,-1.142933574,-0.893219578,-1.126311368,-0.966959723,-0.987515291,-0.791414214,-0.816236989,-1.166299057,-0.498978081,-0.337804204,-0.479580721,-0.065757271,-0.0504493,-0.008622183,0.11757761,0.39250085,0.873707243,0.737371566,0.781958071,0.787698464,1.255525527,0.953313195,0.617075688,0.995446623,0.771300151,0.276852243,0.295372687,0.332546742,-0.035538871,-0.304392444,-0.469875631,-0.589124046,-0.909462483,3
0.617530265,1.130894961,1.333785691,1.12499722,0.524645646,0.761197701,0.666335944,0.989994221,0.767187136,0.327796515,0.363452976,-0.120795458,0.271951812,0.247644111,-0.285076743,-1.063996066,-0.881877026,-0.850888137,-1.079465077,-0.812822554,-1.047204678,-1.284832141,-0.651586312,-0.943351055,-1.11788228,-0.515717318,-0.553356682,-0.132493433,-0.29734807,0.40019495,0.049858352,0.42673903,0.68446735,0.601964585,0.783131184,1.009726854,0.471858851,1.099393043,0.810791784,0.664279218,0.808023622,0.720485983,0.658804184,0.256102419,0.058015161,-0.405888113,-0.246483924,-0.279662643,-0.343435846,-0.533288572,3
0.744132255,0.669892408,0.853761415,0.944536836,0.887732361,0.862561779,0.810689768,0.719262986,0.80927467,0.987964746,0.667528176,0.403614267,-0.064617137,0.256563567,-0.187925896,-0.255100396,-0.842845057,-0.567111517,-0.947950905,-1.125371956,-0.970910438,-1.22022698,-0.638251033,-1.03784179,-0.38268788,-0.46023775,-0.522992458,-0.081413014,-0.044884017,0.500272797,-0.026805575,0.54921367,0.515798367,0.65394544,0.847772557,1.258071057,1.446124258,0.836569963,0.749527286,0.780787325,0.88803401,0.795709035,-0.036484906,0.407576506,0.407137974,0.195783024,-0.067198922,-0.04726692,-0.503178447,-0.90011389,3
0.573393908,0.821419799,0.918433109,1.306526503,1.013994445,0.818034581,0.68353062,0.852934801,0.512085237,0.78932426,0.513120772,0.807506883,0.118329207,0.266840968,-0.385704765,-0.348805924,-0.725367323,-0.690264449,-0.549544005,-1.109779505,-0.630616835,-0.930292625,-0.775677352,-0.891074769,-0.804334722,-0.721750603,-0.605885706,-0.201224745,-0.244874564,-0.106553517,0.597561056,0.103791465,0.652647024,0.831190285,0.812956884,1.038500451,0.834422658,1.343425047,1.220281196,0.914092787,0.913589811,0.948593871,0.787315713,0.514491624,-0.327557287,-0.101326666,-0.056127354,-0.424626023,-0.423655569,-0.615370382,3
0.477058478,0.739039727,0.886726446,1.141201231,0.975486649,1.109613857,1.149587572,0.777516611,0.527661482,0.525568535,0.389167904,0.403245332,-0.140250753,-0.412263306,-0.533513515,-0.364495542,-0.5797042,-0.56234675,-0.675603398,-0.669805754,-1.171701767,-1.19665331,-1.011940876,-0.915582731,-0.542496177,-0.758329772,-0.064466108,0.059593257,-0.018952284,0.100092889,0.530976477,0.229820117,0.667887545,0.867387781,0.947431863,0.941084059,0.938770923,0.998801361,1.155558728,1.265219891,0.849365023,0.693452515,0.601764832,0.434685177,-0.145587633,-0.215114105,-0.294508885,-0.31715709,-0.50515658,-0.727851937,3
0.472890624,0.572186407,1.087970265,1.008849776,0.952224603,1.304693382,0.783569768,0.712804037,0.778031482,0.45900983,0.447901923,0.163582966,0.197656714,-0.54070183,-0.374427804,-0.629696398,-0.364228066,-0.861972049,-1.074998564,-0.98476474,-0.855260901,-1.134068371,-0.724388268,-0.840087221,-0.964657486,-0.920995174,-0.391442187,0.006170503,-0.014366228,0.176591658,0.446773109,0.18365404,0.542240688,0.713770655,0.84012653,1.559312799,1.264686108,1.114146446,0.813152155,0.768000949,0.59195474,0.654968665,0.711524236,0.419982386,0.346553044,0.218669466,-0.450988604,-0.352847857,-0.384089059,-0.90876947,3
0.676999078,0.675211107,0.970417205,1.033524428,0.812166747,0.728680121,0.827295143,0.855345791,0.792537025,0.539680343,0.402791625,0.404804069,-0.210571768,-0.235744461,-0.174792745,-0.452834709,-0.4237079,-0.992790136,-0.725891253,-0.898548085,-1.289540512,-1.195618295,-0.960837293,-0.653925562,-0.861792887,-0.864271793,-0.384287931,-0.603983619,0.014409933,0.091781,0.628258046,0.289044027,0.759858826,0.547382187,0.640809353,0.923074552,1.147901822,1.083815329,1.248862033,0.905661594,0.288245492,0.479019747,0.680070733,0.168538362,0.277655667,0.367210371,0.054756934,-0.609593092,-0.565611264,-0.820941119,3
1.078886923,0.855144362,0.742242036,1.177234428,1.391320125,0.460981321,0.798628802,0.398462544,1.001614621,0.503666005,0.310916175,0.062170439,-0.10654324,-0.362292927,-0.947919813,-0.5789404,-0.7531647,-0.514219488,-0.757384438,-1.107117165,-0.580865534,-0.842104487,-0.831270453,-1.100688573,-0.338590407,-0.595073174,-0.238575256,0.061593194,0.386041101,0.26761072,0.398906486,0.678815282,1.073417292,0.8870603,0.966834234,0.797009578,0.855115753,1.189658119,0.91517587,0.570445419,0.441665488,0.285086493,0.358107363,0.364902531,0.199516776,-0.283145102,-0.331725849,-0.985940295,-0.999345613,-0.62467092,4
0.890790535,1.162691541,1.306892027,1.093850731,0.951466755,0.728202882,0.872568398,0.578282535,0.422709779,0.357098421,0.878609379,-0.222949098,-0.309926031,-0.796912847,-0.236968566,-0.856827408,-1.042354926,-1.014347399,-0.771875577,-0.825048964,-0.811021452,-0.830935021,-0.787426326,-1.015661848,-0.703284422,-0.567801625,-0.137458815,-0.24218603,0.356515542,0.195693826,0.580439013,0.48333285,0.849678206,1.034870726,0.963019086,0.663145363,0.968979565,1.241383728,1.193864884,0.632289065,0.649765588,0.235158328,0.258057447,-0.218570564,-0.168459536,-0.027441696,-0.486831806,-0.531986051,-0.801839523,-0.862635716,4
1.083681978,1.29343398,0.949794624,0.88806372,0.789574454,0.676785541,1.06644312,0.625209017,0.203644641,0.244210013,0.418327955,0.033540192,-0.192950825,-0.120179163,-0.653633569,-0.820862919,-0.802460853,-0.771272727,-1.110296254,-0.835686834,-0.624551244,-0.963783865,-1.278042519,-0.712460545,-0.514188936,-0.299383167,-0.271115847,-0.441299467,0.290597157,0.351162161,0.695197398,0.630762589,1.118686875,1.198543053,1.162920544,1.436236686,1.014720736,0.572137349,0.513523609,0.838975572,0.679108932,0.264732086,0.220535207,0.125602041,-0.450595916,-0.341866002,-0.398234143,-1.226070085,-0.515960994,-1.149227722,4
1.191172155,1.059362374,1.262077773,0.846765937,0.896057176,1.171761415,0.543907217,0.410624684,0.726148004,0.455788376,0.260723914,0.001734047,-0.579140493,-0.499791852,-0.318022907,-0.719298542,-0.923298293,-1.090263395,-0.9030875,-1.080827891,-1.02076425,-0.684746476,-0.895388963,-0.872368111,-1.034010208,-0.851995257,-0.165850267,-0.246735114,0.531681907,0.237156874,0.554670149,0.464088369,0.744750356,0.990349498,0.990625341,1.135144085,0.792635952,0.935326161,1.34880461,1.084063142,0.47749118,0.632206789,0.449375789,0.292654916,-0.131409535,-0.03322682,-0.628242526,-0.474887598,-0.378953918,-0.77880472,4
0.582512224,0.937361169,0.855255254,0.810039269,1.055972933,0.696665892,0.838101654,0.475495843,0.398884041,0.503144744,0.28584001,0.030533494,-0.226350467,0.159760575,-0.590577146,-0.32825219,-0.863293371,-0.876710725,-0.87764322,-0.940167496,-0.955577135,-1.140011742,-0.889870389,-0.80580371,-0.038683951,-0.508371216,-0.496259386,-0.016494755,0.539985678,0.232850064,0.734154843,0.485297293,0.900576362,0.687357739,0.877959454,1.14921262,0.984657324,0.98665754,0.978030109,0.487689768,0.725349655,0.319333529,0.445708488,0.145000065,-0.166678421,-0.099088807,-0.486542759,-0.549834269,-0.69171867,-0.903019391,4
